yearsPlayed,age,G_all,weight,G_dh,birthCountry - Japan,height,birthCountry - Cuba,birthCountry - D.R.,birthCountry - Venezuela,birthCountry - Colombia,birthCountry - Jamaica,birthCountry - Honduras,birthCountry - France,birthCountry - V.I.,G_p,birthCountry - USA,NumPos,G_cf,G_rf,G_ss,G_2b,G_3b,G_c,G_lf
5.0,28.0,103.0,225.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,28.0,225.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,30.0,9.0,190.0,0.0,0,73.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,31.0,67.83305583756345,225.0,1.0,0,75.0,1,0,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,24.0,29.0,190.0,0.0,0,76.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,34.0,47.0,205.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,31.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,40.0,185.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,27.0,30.0,225.0,0.0,0,79.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,22.0,225.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,18.0,225.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,58.0,160.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,29.0,31.0,205.0,1.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,36.0,190.0,0.0,0,70.0,0,0,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9.0,32.0,133.0,220.0,1.0,0,72.0,0,0,1,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,26.0,67.83305583756345,205.0,1.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,32.0,154.0,225.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,23.0,132.0,215.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,7.0,245.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,157.0,215.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.0,37.0,145.0,195.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,4.0,195.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9.0,36.0,135.0,200.0,1.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,23.0,67.83305583756345,180.0,1.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,36.0,127.0,185.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,27.0,56.0,215.0,1.0,0,73.0,0,0,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,26.0,67.83305583756345,210.0,1.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,31.0,155.0,175.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,27.0,57.0,225.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,30.0,148.0,220.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,31.0,57.0,225.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,38.0,10.0,185.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,37.0,59.0,190.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,47.0,215.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,28.0,27.0,230.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,16.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,69.0,215.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,61.0,200.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,33.0,75.0,200.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10.0,35.0,7.0,170.0,0.0,0,70.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,29.0,118.0,185.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,73.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,33.0,109.0,200.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,145.0,195.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,24.0,33.0,240.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,31.0,70.0,220.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,34.0,113.0,195.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,33.0,82.0,175.0,0.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,28.0,29.0,205.0,0.0,1,72.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,33.0,64.0,195.0,0.0,1,73.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,33.0,109.0,230.0,1.0,0,75.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,67.0,230.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,157.0,175.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,36.0,100.0,225.0,1.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,42.0,67.83305583756345,205.0,1.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,31.0,2.0,230.0,0.0,0,80.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,35.0,9.0,165.0,0.0,0,74.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,42.0,47.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,36.0,131.0,230.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16.0,42.0,30.0,210.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,145.0,220.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,26.0,109.0,220.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,29.0,34.0,240.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,161.0,195.0,0.0,0,70.0,0,0,0,1,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,37.0,20.0,255.0,0.0,0,76.0,1,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30.0,97.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,23.0,33.0,210.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,35.0,72.0,230.0,0.0,0,72.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,34.0,154.0,210.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,25.0,33.0,245.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,33.0,41.0,255.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,27.0,57.0,275.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,32.0,122.0,220.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,32.0,50.0,220.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,55.0,215.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,31.0,16.0,180.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,32.0,225.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,12.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,34.0,32.0,200.0,1.0,0,71.0,0,1,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10.0,32.0,134.0,250.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,26.0,130.0,235.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,27.0,136.0,180.0,1.0,0,74.0,1,0,0,0,0,0,0,0,0.0,0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,25.0,67.83305583756345,205.0,1.0,0,73.0,0,1,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,28.0,153.0,195.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
17.0,38.0,149.0,250.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,32.0,74.0,235.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,110.0,245.0,1.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
10.0,32.0,33.0,210.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,37.0,58.0,220.0,0.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,25.0,99.0,195.0,0.0,0,72.0,0,0,1,0,0,0,0,0,0.0,0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
10.0,31.0,33.0,215.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,33.0,149.0,215.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
11.0,36.0,19.0,160.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,119.0,165.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,31.0,150.0,200.0,1.0,1,72.0,0,0,0,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,6.0,190.0,0.0,0,75.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,21.0,215.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,5.0,220.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,35.0,72.0,215.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,32.0,109.0,185.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,33.0,155.0,240.0,1.0,0,77.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,38.0,26.0,220.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,32.0,34.0,195.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,82.0,235.0,0.0,0,73.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30.0,39.0,220.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,43.0,190.0,0.0,0,74.0,0,1,0,0,0,0,0,0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,26.0,2.0,205.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,30.0,149.0,205.0,1.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,32.0,109.0,195.0,0.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,25.0,141.0,225.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,29.0,149.0,185.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,33.0,89.0,240.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,31.0,65.0,210.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,30.0,45.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,27.0,38.0,275.0,0.0,0,76.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,29.0,74.0,225.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,40.0,185.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,36.0,99.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,28.0,6.0,230.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,54.0,225.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,36.0,7.0,190.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
3.0,28.0,17.0,240.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,33.0,72.0,245.0,0.0,0,75.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.0,32.0,220.0,0.0,0,71.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,114.0,285.0,1.0,0,78.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,25.0,146.0,230.0,0.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,32.0,23.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,32.0,48.0,185.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
10.0,31.0,67.83305583756345,210.0,1.0,0,73.0,0,0,1,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,39.0,102.0,195.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,30.0,260.0,0.0,0,79.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,39.0,34.0,192.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,29.0,26.0,205.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,28.0,121.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
9.0,33.0,64.0,211.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,67.83305583756345,205.0,1.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,40.0,15.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,29.0,135.0,180.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,27.0,141.0,210.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,31.0,52.0,230.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,25.0,33.0,220.0,0.0,0,72.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,151.0,220.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,39.0,72.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,33.0,69.0,215.0,0.0,0,74.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,35.0,94.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13.0,37.0,18.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,7.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,38.0,22.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,114.0,205.0,1.0,0,72.0,0,0,1,0,0,0,0,0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,28.0,22.0,270.0,0.0,0,76.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,34.0,113.0,175.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.0,26.0,94.0,210.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,35.0,113.0,180.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,27.0,141.0,225.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,134.0,200.0,1.0,0,74.0,0,0,1,0,0,0,0,0,0.0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6.0,31.0,57.0,240.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,15.0,190.0,0.0,0,73.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.0,57.0,195.0,0.0,1,72.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,31.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,51.0,240.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,80.0,205.0,1.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,30.0,73.0,210.0,1.0,0,74.0,0,0,1,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,32.0,21.0,215.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,26.0,154.0,225.0,1.0,0,74.0,0,1,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,26.0,73.0,195.0,0.0,0,75.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,28.0,18.0,300.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,112.0,220.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,26.0,157.0,205.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,5.0,210.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,155.0,190.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3.0,27.0,104.0,220.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5.0,29.0,107.0,200.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
